complexity,hist_avg,skill,duration,label,deviation_ratio
3,6.0,1,9.978512450651632,0,1.6630854084419386
5,10.0,3,8.383901310872591,0,0.8383901310872591
5,10.0,2,11.162039177099539,0,1.1162039177099539
4,8.0,1,14.927832712411055,0,1.8659790890513819
4,8.0,1,15.617393634071332,0,1.9521742042589165
4,8.0,2,6.87614710209637,0,0.8595183877620463
3,6.0,2,7.154369707590444,0,1.192394951265074
4,8.0,2,8.283940870820224,0,1.035492608852528
2,4.0,2,4.0359106326487435,0,1.0089776581621859
3,6.0,3,5.123970644364245,0,0.8539951073940409
3,6.0,2,6.541719511727878,0,1.0902865852879797
5,10.0,2,9.823917103039747,0,0.9823917103039748
4,8.0,3,6.021419482508236,0,0.7526774353135295
4,8.0,3,6.92748068764655,0,0.8659350859558187
1,2.0,1,2.993431618598197,0,1.4967158092990984
1,2.0,1,3.9376276268064636,0,1.9688138134032318
3,6.0,3,5.056252344933237,0,0.8427087241555395
3,6.0,1,9.42509873138641,0,1.5708497885644015
5,10.0,3,7.948895240285781,0,0.794889524028578
2,4.0,2,4.3003552678888965,0,1.0750888169722241
3,6.0,3,4.689662268551248,0,0.7816103780918747
2,4.0,2,4.231152443393654,0,1.0577881108484135
4,8.0,2,7.466903430909154,0,0.9333629288636442
3,6.0,2,7.09787524569143,0,1.1829792076152383
3,6.0,3,3.7452499534152217,0,0.6242083255692036
2,4.0,1,4.53361856181634,0,1.133404640454085
3,6.0,1,8.372722205557395,0,1.3954537009262324
5,10.0,1,11.117907225233637,0,1.1117907225233636
5,10.0,1,18.94803701377527,0,1.894803701377527
1,2.0,3,1.6860315363212657,0,0.8430157681606328
3,6.0,2,5.050569911395396,0,0.8417616518992327
1,2.0,2,1.6621194677372841,0,0.8310597338686421
4,8.0,2,6.478395034456488,0,0.809799379307061
3,6.0,3,4.414330245652173,0,0.7357217076086955
4,8.0,1,16.204764376024396,0,2.0255955470030496
2,4.0,1,8.13327926233348,0,2.03331981558337
3,6.0,2,5.518957627089297,0,0.9198262711815496
1,2.0,3,1.658927639935091,0,0.8294638199675455
4,8.0,2,6.560723236684717,0,0.8200904045855896
2,4.0,2,3.8445972522122194,0,0.9611493130530548
4,8.0,2,7.2992143965078835,0,0.9124017995634854
3,6.0,2,5.571589682994917,0,0.9285982804991528
5,10.0,3,6.323292793011199,0,0.6323292793011199
1,2.0,2,2.3831848921398473,0,1.1915924460699236
5,10.0,3,6.745005069163357,0,0.6745005069163357
1,2.0,1,2.3356750112080062,0,1.1678375056040031
1,2.0,3,1.4419737284990954,0,0.7209868642495477
2,4.0,2,4.514291186628149,0,1.1285727966570374
4,8.0,2,7.1741813770096945,0,0.8967726721262118
4,8.0,2,9.03211134202943,0,1.1290139177536787
4,8.0,1,15.94770686664343,0,1.9934633583304286
2,4.0,3,2.443038904993764,0,0.610759726248441
2,4.0,2,4.518044944161864,0,1.129511236040466
3,6.0,1,10.911546260947489,0,1.8185910434912482
1,2.0,3,1.2409852958256202,0,0.6204926479128101
5,10.0,2,10.860154875402735,0,1.0860154875402734
1,2.0,3,1.4932905714003493,0,0.7466452857001746
1,2.0,2,1.797459095361522,0,0.898729547680761
1,2.0,1,4.016245733886482,0,2.008122866943241
1,2.0,1,2.350254243034259,0,1.1751271215171295
1,2.0,3,1.6745907083194158,0,0.8372953541597079
4,8.0,2,9.253990863394352,0,1.156748857924294
5,10.0,3,8.511818060334054,0,0.8511818060334054
4,8.0,3,4.7085811827854664,0,0.5885726478481833
2,4.0,3,2.872081971784869,0,0.7180204929462173
1,2.0,3,1.660319169539724,0,0.830159584769862
2,4.0,3,2.4536999535964146,0,0.6134249883991036
5,10.0,3,7.732433323450261,0,0.7732433323450261
1,2.0,3,1.7284945329480566,0,0.8642472664740283
1,2.0,2,1.815174425276309,0,0.9075872126381545
4,8.0,3,6.103909733660683,0,0.7629887167075854
5,10.0,2,8.41923225999029,0,0.841923225999029
4,8.0,1,12.280051522016977,0,1.5350064402521222
2,4.0,2,4.433248989222207,0,1.1083122473055518
1,2.0,3,1.6112432822514677,0,0.8056216411257339
2,4.0,1,7.580268329156322,0,1.8950670822890805
2,4.0,1,6.894590485827735,0,1.7236476214569338
3,6.0,2,6.912376171011564,0,1.152062695168594
1,2.0,1,3.6483679126510355,0,1.8241839563255178
5,10.0,2,9.578937415379313,0,0.9578937415379313
4,8.0,2,8.758708961382563,0,1.0948386201728204
4,8.0,1,13.995853086813401,0,1.7494816358516752
1,2.0,1,2.6778119606484063,0,1.3389059803242032
3,6.0,1,6.6024937809813835,0,1.100415630163564
2,4.0,1,5.273185535188362,0,1.3182963837970905
5,10.0,2,8.058773554619815,0,0.8058773554619816
5,10.0,2,9.34938218707637,0,0.934938218707637
1,2.0,2,1.9309141399349081,0,0.9654570699674541
1,2.0,3,1.3787454382431164,0,0.6893727191215582
1,2.0,2,1.8133401573295822,0,0.9066700786647911
5,10.0,3,8.408470462882502,0,0.8408470462882501
2,4.0,2,4.284067627934325,0,1.0710169069835813
4,8.0,3,6.461417928071073,0,0.8076772410088842
1,2.0,2,2.285703647885026,0,1.142851823942513
5,10.0,2,11.080632847028385,0,1.1080632847028384
1,2.0,2,1.7453913525675704,0,0.8726956762837852
5,10.0,1,18.440675488754184,0,1.8440675488754183
2,4.0,3,2.685562359255409,0,0.6713905898138522
4,8.0,3,6.1772988061229475,0,0.7721623507653684
5,10.0,3,8.413616367508432,0,0.8413616367508432
3,6.0,1,9.653050688557464,0,1.608841781426244
1,2.0,3,1.6194407190854276,0,0.8097203595427138
5,10.0,2,8.609311142650714,0,0.8609311142650714
3,6.0,1,7.6641886682006835,0,1.2773647780334472
2,4.0,2,3.9745233115363225,0,0.9936308278840806
4,8.0,3,6.199404240757836,0,0.7749255300947295
4,8.0,2,9.568668459480389,0,1.1960835574350486
5,10.0,2,10.578364698969374,0,1.0578364698969374
4,8.0,2,7.570178394436388,0,0.9462722993045485
3,6.0,2,5.269999401922249,0,0.8783332336537081
2,4.0,1,6.749240748914547,0,1.6873101872286367
2,4.0,3,2.980221951258062,0,0.7450554878145155
3,6.0,1,11.30141232438486,0,1.8835687207308098
4,8.0,3,4.899535420878035,0,0.6124419276097544
3,6.0,3,4.914931559732326,0,0.8191552599553877
4,8.0,2,7.329614418148545,0,0.9162018022685682
4,8.0,1,15.725974263134843,0,1.9657467828918553
1,2.0,2,1.6497625809317622,0,0.8248812904658811
1,2.0,2,1.6062732726175335,0,0.8031366363087667
4,8.0,1,12.044642899414681,0,1.5055803624268351
1,2.0,2,1.8415333600620014,0,0.9207666800310007
2,4.0,3,2.6934627389965398,0,0.6733656847491349
2,4.0,1,8.163210444429183,0,2.0408026111072957
2,4.0,2,4.0745234272516715,0,1.0186308568129179
5,10.0,3,5.740479816457616,0,0.5740479816457615
5,10.0,1,10.91978189806066,0,1.0919781898060659
1,2.0,1,4.120880460661361,0,2.0604402303306806
5,10.0,2,11.415139686818668,0,1.1415139686818667
4,8.0,2,6.748458604739326,0,0.8435573255924157
4,8.0,3,5.755484161278139,0,0.7194355201597674
3,6.0,2,6.054095320156929,0,1.0090158866928214
4,8.0,3,5.654946507205885,0,0.7068683134007356
2,4.0,3,2.4654022033031615,0,0.6163505508257904
2,4.0,2,3.2227040790332278,0,0.8056760197583069
4,8.0,3,6.354233873517967,0,0.7942792341897459
5,10.0,2,10.79324462891029,0,1.079324462891029
3,6.0,1,12.186076007026447,0,2.031012667837741
2,4.0,3,2.74277603303596,0,0.68569400825899
2,4.0,2,4.3493298805952065,0,1.0873324701488016
1,2.0,3,1.5466243065898366,0,0.7733121532949183
3,6.0,2,6.651904586348658,0,1.108650764391443
4,8.0,1,15.270593152606489,0,1.9088241440758111
4,8.0,1,11.456519708826653,0,1.4320649636033316
4,8.0,2,8.975209990367023,0,1.121901248795878
5,10.0,2,9.286679958638194,0,0.9286679958638194
2,4.0,3,3.1729426461055326,0,0.7932356615263831
3,6.0,2,5.828884850367441,0,0.9714808083945735
1,2.0,1,3.0802515049342594,0,1.5401257524671297
5,10.0,1,11.632427285420777,0,1.1632427285420777
1,2.0,2,1.9182693004017255,0,0.9591346502008627
3,6.0,2,7.183812037015114,0,1.1973020061691857
1,2.0,1,3.0816226277737773,0,1.5408113138868886
3,6.0,1,6.4435359976513755,0,1.0739226662752293
3,6.0,1,9.012839779267052,0,1.5021399632111754
2,4.0,2,4.19526329979359,0,1.0488158249483974
5,10.0,1,16.266369899868586,0,1.6266369899868587
3,6.0,2,6.375914576898902,0,1.0626524294831503
2,4.0,1,4.957026654256875,0,1.2392566635642188
5,10.0,3,7.219065304751782,0,0.7219065304751782
3,6.0,1,6.482922971152166,0,1.0804871618586944
2,4.0,1,4.888922571960242,0,1.2222306429900605
2,4.0,1,5.095543301954197,0,1.2738858254885492
4,8.0,1,14.303410342578815,0,1.7879262928223518
3,6.0,1,9.464197923811911,0,1.5773663206353186
2,4.0,3,2.601594964445251,0,0.6503987411113128
4,8.0,3,6.768881414485122,0,0.8461101768106403
2,4.0,1,5.904903654862426,0,1.4762259137156064
4,8.0,3,5.699419477250814,0,0.7124274346563517
2,4.0,1,6.61910206155543,0,1.6547755153888575
1,2.0,3,1.500033587718154,0,0.750016793859077
4,8.0,2,6.627706512554985,0,0.8284633140693731
4,8.0,2,9.410510465609946,0,1.1763138082012432
5,10.0,1,14.65788554689699,0,1.465788554689699
3,6.0,3,3.9978067835819613,0,0.6663011305969936
2,4.0,1,7.3678709139438485,0,1.8419677284859621
2,4.0,3,2.9000440394962603,0,0.7250110098740651
1,2.0,3,1.1490581001399631,0,0.5745290500699816
4,8.0,3,6.863385525466367,0,0.8579231906832959
5,10.0,2,10.128086715937009,0,1.0128086715937008
5,10.0,1,11.03784193869014,0,1.1037841938690138
5,10.0,1,20.520012894912263,0,2.0520012894912263
5,10.0,1,14.949812036725382,0,1.494981203672538
3,6.0,2,6.550427505811191,0,1.0917379176351985
4,8.0,2,8.74151915700548,0,1.092689894625685
4,8.0,3,5.5448163957295495,0,0.6931020494661937
5,10.0,3,7.550819237302086,0,0.7550819237302087
5,10.0,1,13.029261503327687,0,1.3029261503327687
3,6.0,2,5.100855541901725,0,0.8501425903169543
3,6.0,3,4.9088515578139,0,0.8181419263023167
5,10.0,2,10.362551335978551,0,1.0362551335978551
1,2.0,3,1.3852606179451799,0,0.6926303089725899
2,4.0,2,3.2330741902270472,0,0.8082685475567618
2,4.0,3,2.902523265683868,0,0.725630816420967
1,2.0,3,1.5221977903481596,0,0.7610988951740798
1,2.0,1,3.3312320689436343,0,1.6656160344718172
4,8.0,3,6.308925860022381,0,0.7886157325027976
5,10.0,1,11.466166026291335,0,1.1466166026291336
1,2.0,3,1.4456899555782758,0,0.7228449777891379
4,8.0,1,16.08193485657967,0,2.010241857072459
2,4.0,3,3.1543380937407974,0,0.7885845234351994
3,6.0,2,7.010386850631782,0,1.1683978084386304
2,4.0,3,3.3286036668938723,0,0.8321509167234681
1,2.0,1,2.1441844409607906,0,1.0720922204803953
1,2.0,1,2.375714529144103,0,1.1878572645720515
4,8.0,1,15.446389701582753,0,1.930798712697844
1,2.0,3,1.3986075017313513,0,0.6993037508656756
1,2.0,1,2.871476836529381,0,1.4357384182646904
4,8.0,2,6.45139796793922,0,0.8064247459924025
3,6.0,3,3.3819225282318217,0,0.5636537547053037
2,4.0,1,8.196269576460399,0,2.0490673941150996
5,10.0,3,6.351914895987049,0,0.6351914895987049
3,6.0,1,11.338879606177253,0,1.8898132676962087
1,2.0,1,4.0914333725327845,0,2.0457166862663922
3,6.0,1,9.389924533420258,0,1.5649874222367097
3,6.0,2,5.084381661044162,0,0.8473969435073604
3,6.0,3,4.12138306942073,0,0.6868971782367884
3,6.0,3,5.021367857105113,0,0.8368946428508521
4,8.0,3,5.2730569195752945,0,0.6591321149469118
2,4.0,2,4.276324790734237,0,1.0690811976835592
5,10.0,3,6.601162114736416,0,0.6601162114736416
3,6.0,2,6.798792904291851,0,1.1331321507153085
3,6.0,3,3.383341001236583,0,0.5638901668727638
4,8.0,1,12.886504093443603,0,1.6108130116804504
5,10.0,3,6.212568577598536,0,0.6212568577598536
4,8.0,1,16.09915367289853,0,2.0123942091123164
5,10.0,1,19.531038768642283,0,1.9531038768642284
5,10.0,2,8.988526218645568,0,0.8988526218645567
1,2.0,2,1.6671356286571437,0,0.8335678143285719
1,2.0,3,1.5536262051222618,0,0.7768131025611309
3,6.0,2,5.29296338034727,0,0.8821605633912117
4,8.0,1,13.659230185524004,0,1.7074037731905005
3,6.0,2,6.242646469498387,0,1.0404410782497313
4,8.0,1,11.026112497292274,0,1.3782640621615343
2,4.0,1,8.23833396231949,0,2.0595834905798727
2,4.0,2,4.029921591008952,0,1.007480397752238
1,2.0,2,2.376541236327795,0,1.1882706181638976
5,10.0,2,10.221981696423441,0,1.0221981696423441
2,4.0,2,4.131493168148143,0,1.0328732920370358
1,2.0,3,1.4526107282524698,0,0.7263053641262349
3,6.0,3,3.754239242317056,0,0.625706540386176
1,2.0,3,1.2918616038832686,0,0.6459308019416343
4,8.0,2,8.607292317593988,0,1.0759115396992485
2,4.0,3,3.0020603664110137,0,0.7505150916027534
3,6.0,1,12.01525857699574,0,2.0025430961659567
4,8.0,3,5.581759359208431,0,0.6977199199010539
4,8.0,3,6.076540872423082,0,0.7595676090528852
2,4.0,2,4.226611054123767,0,1.0566527635309417
3,6.0,2,5.402143309658646,0,0.900357218276441
2,4.0,1,7.099580258695433,0,1.7748950646738582
1,2.0,3,1.2935016024090022,0,0.6467508012045011
4,8.0,2,9.171506027557413,0,1.1464382534446766
1,2.0,3,1.1877797148184048,0,0.5938898574092024
2,4.0,1,8.090102836537612,0,2.022525709134403
3,6.0,1,7.504427637004543,0,1.2507379395007572
4,8.0,2,7.5953753633525825,0,0.9494219204190728
5,10.0,1,10.560106873589609,0,1.056010687358961
4,8.0,3,5.1279399402997985,0,0.6409924925374748
4,8.0,3,6.9314073986145734,0,0.8664259248268217
4,8.0,1,15.307149367448032,0,1.913393670931004
2,4.0,2,4.763211127102309,0,1.1908027817755773
1,2.0,2,1.6066559537817537,0,0.8033279768908769
2,4.0,3,3.379272992595524,0,0.844818248148881
5,10.0,3,8.183005820131802,0,0.8183005820131802
4,8.0,1,12.585883600257977,0,1.5732354500322472
3,6.0,2,7.191029487659704,0,1.1985049146099507
4,8.0,1,12.870008036088693,0,1.6087510045110867
1,2.0,2,2.1606941086891456,0,1.0803470543445728
5,10.0,3,6.237665076693762,0,0.6237665076693762
4,8.0,3,4.555530381171727,0,0.5694412976464659
1,2.0,1,2.1128914481645613,0,1.0564457240822807
3,6.0,2,4.95006310978283,0,0.8250105182971383
5,10.0,2,10.930933899144662,0,1.0930933899144661
2,4.0,1,6.959146141368013,0,1.7397865353420032
2,4.0,2,4.72238513628286,0,1.180596284070715
2,4.0,2,4.48814450959306,0,1.122036127398265
3,6.0,3,3.9039451438558674,0,0.6506575239759779
3,6.0,2,6.032666511706379,0,1.0054444186177298
3,6.0,2,5.499589778216935,0,0.9165982963694891
2,4.0,1,7.990389091207567,0,1.9975972728018918
3,6.0,1,8.32170636354123,0,1.386951060590205
4,8.0,1,15.769279461754369,0,1.9711599327192961
1,2.0,2,2.229909621401866,0,1.114954810700933
5,10.0,2,10.520988877824632,0,1.052098887782463
3,6.0,3,4.714484794144294,0,0.7857474656907156
2,4.0,2,4.2389157193230105,0,1.0597289298307526
5,10.0,3,5.804820309147587,0,0.5804820309147587
2,4.0,3,2.6142503813276075,0,0.6535625953319019
3,6.0,2,4.852591989060022,0,0.8087653315100036
4,8.0,2,8.008419976416418,0,1.0010524970520522
5,10.0,3,7.1715063340261285,0,0.7171506334026129
4,8.0,3,5.199457488335433,0,0.6499321860419291
3,6.0,2,4.827581935915477,0,0.8045969893192462
1,2.0,1,4.001975890485524,0,2.000987945242762
5,10.0,1,11.133116234688705,0,1.1133116234688705
2,4.0,1,7.266590820460268,0,1.816647705115067
3,6.0,1,11.39728568282156,0,1.8995476138035932
3,6.0,3,4.90722150262624,0,0.8178702504377067
1,2.0,3,1.449603622214223,0,0.7248018111071115
1,2.0,1,3.624464132308077,0,1.8122320661540385
2,4.0,1,7.604966008666387,0,1.9012415021665967
5,10.0,2,9.41769979517222,0,0.9417699795172221
2,4.0,2,4.705793300053878,0,1.1764483250134694
1,2.0,1,2.293341362173867,0,1.1466706810869336
1,2.0,2,2.0426969517998175,0,1.0213484758999087
3,6.0,3,3.7322170904388345,0,0.6220361817398058
5,10.0,2,11.537506188091884,0,1.1537506188091884
4,8.0,3,5.662319312064283,0,0.7077899140080354
1,2.0,3,1.5107499232098718,0,0.7553749616049359
5,10.0,3,7.755665335919705,0,0.7755665335919705
5,10.0,2,9.539214468884413,0,0.9539214468884414
5,10.0,1,18.102511948501455,0,1.8102511948501454
5,10.0,2,10.127556316030057,0,1.0127556316030057
4,8.0,2,7.349717382463522,0,0.9187146728079403
1,2.0,2,1.6153031731498297,0,0.8076515865749149
3,6.0,2,6.91598995759851,0,1.152664992933085
2,4.0,2,4.215422810379809,0,1.0538557025949522
3,6.0,2,6.0461389698724926,0,1.007689828312082
4,8.0,3,5.108101924265501,0,0.6385127405331876
3,6.0,2,5.326929415751525,0,0.8878215692919208
4,8.0,3,5.905608814520566,0,0.7382011018150707
1,2.0,2,2.297174737101227,0,1.1485873685506136
3,6.0,2,5.7884753770019906,0,0.9647458961669985
2,4.0,1,5.007255293134369,0,1.2518138232835923
2,4.0,3,2.93975712652709,0,0.7349392816317725
1,2.0,2,1.6177131803781037,0,0.8088565901890519
5,10.0,1,15.555319002411668,0,1.5555319002411667
5,10.0,1,14.966593878608617,0,1.4966593878608616
2,4.0,1,5.018008793558395,0,1.2545021983895988
5,10.0,2,11.582699110475115,0,1.1582699110475114
2,4.0,1,8.117998839498833,0,2.0294997098747083
1,2.0,1,3.351580132610626,0,1.675790066305313
3,6.0,1,10.441057781572278,0,1.740176296928713
3,6.0,3,5.0603899473442056,0,0.8433983245573676
3,6.0,2,5.407853720454516,0,0.901308953409086
1,2.0,2,2.1787549298839295,0,1.0893774649419647
1,2.0,1,3.7884877948334443,0,1.8942438974167222
1,2.0,3,1.2015273062402172,0,0.6007636531201086
1,2.0,3,1.4088282323387231,0,0.7044141161693616
3,6.0,3,5.001550117558032,0,0.833591686259672
5,10.0,3,7.092191219648544,0,0.7092191219648545
5,10.0,2,9.551304359667725,0,0.9551304359667725
2,4.0,3,2.599528915438392,0,0.649882228859598
2,4.0,2,3.96681614386326,0,0.991704035965815
1,2.0,3,1.1626014258651025,0,0.5813007129325513
1,2.0,1,2.2341392789557237,0,1.1170696394778619
2,4.0,1,7.5038685080047385,0,1.8759671270011846
4,8.0,1,12.97137325075573,0,1.6214216563444663
5,10.0,3,6.30435624289521,0,0.630435624289521
3,6.0,3,4.069582462899405,0,0.6782637438165674
3,6.0,3,4.620920610665488,0,0.7701534351109146
3,6.0,3,4.088114951386462,0,0.6813524918977437
2,4.0,2,4.5477208075998945,0,1.1369302018999736
1,2.0,3,1.6348765711563666,0,0.8174382855781833
5,10.0,3,5.755704523717482,0,0.5755704523717482
4,8.0,1,13.176497049924949,0,1.6470621312406186
5,10.0,1,14.042111107343596,0,1.4042111107343596
2,4.0,1,4.220853556931131,0,1.0552133892327829
3,6.0,1,8.652509877235126,0,1.4420849795391877
4,8.0,1,11.206729328991527,0,1.4008411661239408
5,10.0,2,11.632913954801293,0,1.1632913954801292
3,6.0,1,10.321788279053932,0,1.7202980465089885
4,8.0,2,8.252181614438209,0,1.0315227018047761
2,4.0,2,3.863953944640125,0,0.9659884861600313
3,6.0,2,5.726908782760873,0,0.9544847971268121
3,6.0,1,7.746963918675282,0,1.291160653112547
3,6.0,2,5.819642022883409,0,0.9699403371472348
4,8.0,2,8.0225908695639,0,1.0028238586954874
1,2.0,2,2.15692491611034,0,1.07846245805517
4,8.0,3,6.583887223258521,0,0.8229859029073151
2,4.0,2,4.47398632086619,0,1.1184965802165474
1,2.0,3,1.5275274989083696,0,0.7637637494541848
3,6.0,2,5.340100502810093,0,0.8900167504683488
5,10.0,1,17.62426597249477,0,1.7624265972494768
5,10.0,3,7.504970450967965,0,0.7504970450967965
2,4.0,3,3.2342918187612515,0,0.8085729546903129
4,8.0,3,6.9972624814552775,0,0.8746578101819097
4,8.0,2,8.636636251159633,0,1.079579531394954
4,8.0,1,11.917120603675851,0,1.4896400754594814
1,2.0,1,2.619919014492103,0,1.3099595072460515
5,10.0,1,19.640026743198376,0,1.9640026743198375
5,10.0,2,10.667389565222631,0,1.0667389565222631
1,2.0,2,2.3104945511472286,0,1.1552472755736143
5,10.0,3,8.787704555196093,0,0.8787704555196093
2,4.0,2,4.396807578194245,0,1.0992018945485613
1,2.0,2,2.165470284624433,0,1.0827351423122165
3,6.0,3,5.152456480238685,0,0.8587427467064476
3,6.0,1,11.59406521108511,0,1.9323442018475185
5,10.0,3,6.372788752821977,0,0.6372788752821977
5,10.0,1,11.752838966221049,0,1.1752838966221049
4,8.0,3,5.402692677482205,0,0.6753365846852756
3,6.0,2,6.1588336589401695,0,1.0264722764900283
4,8.0,1,10.250391260169307,0,1.2812989075211634
2,4.0,1,7.331178917923994,0,1.8327947294809985
3,6.0,2,6.152148841710336,0,1.025358140285056
5,10.0,1,14.584283534468263,0,1.4584283534468263
3,6.0,1,6.672608781619654,0,1.1121014636032756
5,10.0,3,7.945611582810731,0,0.7945611582810731
2,4.0,2,3.421496789327031,0,0.8553741973317578
1,2.0,3,1.6757829042824846,0,0.8378914521412423
3,6.0,2,5.691566264782642,0,0.9485943774637736
4,8.0,1,13.58716447711595,0,1.6983955596394937
5,10.0,3,7.017789959457348,0,0.7017789959457348
2,4.0,2,4.487062495483958,0,1.1217656238709894
4,8.0,2,8.298106300926298,0,1.0372632876157872
3,6.0,3,4.959037251588627,0,0.8265062085981044
3,6.0,3,5.0181915288895045,0,0.8363652548149174
3,6.0,1,10.181455534117246,0,1.6969092556862078
1,2.0,3,1.566166915770758,0,0.783083457885379
1,2.0,2,1.820230570761488,0,0.910115285380744
3,6.0,1,10.208267639398677,0,1.7013779398997795
4,8.0,1,9.812242005606485,0,1.2265302507008107
4,8.0,2,7.856550373547701,0,0.9820687966934626
1,2.0,1,4.053388341911399,0,2.0266941709556994
2,4.0,2,4.446564138233259,0,1.1116410345583148
3,6.0,3,4.230871679851842,0,0.705145279975307
4,8.0,2,9.312681711576822,0,1.1640852139471027
4,8.0,2,7.686039039650336,0,0.960754879956292
5,10.0,2,10.29042893152809,0,1.029042893152809
2,4.0,2,4.133105286843356,0,1.033276321710839
4,8.0,3,4.613092741062931,0,0.5766365926328664
5,10.0,2,8.338261512388952,0,0.8338261512388951
4,8.0,3,6.740261930287929,0,0.8425327412859911
3,6.0,3,4.3230253438424615,0,0.7205042239737436
3,6.0,3,4.672231252622418,0,0.7787052087704031
3,6.0,1,11.232458216159657,0,1.8720763693599427
1,2.0,3,1.2483539058209707,0,0.6241769529104854
5,10.0,2,10.76484723754616,0,1.076484723754616
1,2.0,3,1.6623282755656792,0,0.8311641377828396
4,8.0,3,5.594607734209884,0,0.6993259667762355
4,8.0,1,13.888647628226835,0,1.7360809535283543
2,4.0,2,3.689682341636461,0,0.9224205854091152
3,6.0,2,4.970483733705605,0,0.8284139556176009
4,8.0,2,7.1339704865205515,0,0.8917463108150689
4,8.0,2,7.259398935851657,0,0.9074248669814571
2,4.0,3,2.428512721346676,0,0.607128180336669
3,6.0,1,10.977985243171277,0,1.829664207195213
4,8.0,3,6.523630584855519,0,0.8154538231069399
5,10.0,2,8.0820832589173,0,0.8082083258917301
2,4.0,3,2.7079624972850773,0,0.6769906243212693
4,8.0,1,10.836625522677151,0,1.3545781903346439
4,8.0,1,9.735360272013223,0,1.2169200340016528
4,8.0,3,6.468616530278114,0,0.8085770662847642
2,4.0,3,2.627096974436527,0,0.6567742436091317
4,8.0,2,8.97217564954712,0,1.12152195619339
5,10.0,2,11.122224107548854,0,1.1122224107548855
3,6.0,2,6.900973500292402,0,1.1501622500487336
1,2.0,3,1.749910079510038,0,0.874955039755019
2,4.0,1,7.135175651885804,0,1.783793912971451
5,10.0,2,9.833725696525752,0,0.9833725696525752
5,10.0,1,16.372590780938197,0,1.6372590780938197
3,6.0,1,11.6201465556271,0,1.9366910926045167
5,10.0,1,18.35766741969437,0,1.835766741969437
4,8.0,2,7.0245328550996815,0,0.8780666068874602
2,4.0,1,7.245228439637937,0,1.8113071099094842
4,8.0,2,9.082337347461761,0,1.1352921684327202
1,2.0,3,1.6318194647159807,0,0.8159097323579904
4,8.0,3,6.431864214207664,0,0.803983026775958
5,10.0,1,20.295026186896155,0,2.0295026186896155
5,10.0,2,10.270909271724218,0,1.0270909271724218
1,2.0,2,2.2956848659798217,0,1.1478424329899108
4,8.0,3,6.866746261065927,0,0.8583432826332409
5,10.0,3,6.051915338794078,0,0.6051915338794078
4,8.0,1,10.638310285117104,0,1.329788785639638
4,8.0,3,4.948064716464172,0,0.6185080895580215
2,4.0,2,4.1661615720644445,0,1.0415403930161111
1,2.0,2,1.899638594703665,0,0.9498192973518325
3,6.0,2,5.681737748872969,0,0.9469562914788282
3,6.0,1,10.791853923749583,0,1.7986423206249305
5,10.0,3,6.6804777663975505,0,0.668047776639755
4,8.0,1,8.52997471745756,0,1.066246839682195
5,10.0,2,10.087812013914254,0,1.0087812013914255
4,8.0,1,13.507335549920548,0,1.6884169437400685
2,4.0,2,3.2856231406608694,0,0.8214057851652173
4,8.0,1,10.25070375431362,0,1.2813379692892024
4,8.0,1,12.93208778651167,0,1.6165109733139587
5,10.0,1,13.457070650575735,0,1.3457070650575735
2,4.0,3,2.291275672384889,0,0.5728189180962222
3,6.0,2,6.685950349124095,0,1.1143250581873492
5,10.0,3,5.620592676789746,0,0.5620592676789746
4,8.0,1,14.164703002016061,0,1.7705878752520077
2,4.0,2,3.8879763425936957,0,0.9719940856484239
1,2.0,2,2.3996461626003507,0,1.1998230813001753
2,4.0,1,7.1057868331866025,0,1.7764467082966506
2,4.0,1,6.965502551546163,0,1.7413756378865408
5,10.0,3,7.669121420635719,0,0.7669121420635718
3,6.0,3,5.108362977051691,0,0.8513938295086151
2,4.0,3,2.3979530434631635,0,0.5994882608657909
4,8.0,2,8.163711878132391,0,1.0204639847665489
4,8.0,1,15.301980886236086,0,1.9127476107795107
1,2.0,3,1.6023898050739231,0,0.8011949025369616
1,2.0,3,1.418036826727859,0,0.7090184133639295
5,10.0,2,11.659863460311875,0,1.1659863460311874
3,6.0,2,6.469499165649738,0,1.0782498609416231
3,6.0,2,5.741024584570974,0,0.956837430761829
3,6.0,3,3.6009336898543696,0,0.6001556149757282
1,2.0,1,2.5728213158058293,0,1.2864106579029146
5,10.0,1,16.284128170346364,0,1.6284128170346364
2,4.0,2,3.230648776882005,0,0.8076621942205012
3,6.0,2,5.010116793666674,0,0.8350194656111123
1,2.0,3,1.387892662740153,0,0.6939463313700766
1,2.0,1,4.079904035114153,0,2.0399520175570767
3,6.0,3,3.8697531022638194,0,0.6449588503773033
1,2.0,2,2.1427999746341104,0,1.0713999873170552
4,8.0,2,8.38277096622375,0,1.0478463707779688
5,10.0,3,7.220256989933658,0,0.7220256989933658
2,4.0,1,5.331522735159429,0,1.3328806837898572
2,4.0,1,4.20278350309248,0,1.05069587577312
1,2.0,1,2.8015228308379223,0,1.4007614154189612
4,8.0,2,8.94233861713122,0,1.1177923271414025
4,8.0,3,4.844173413828647,0,0.6055216767285809
3,6.0,1,6.795295820703604,0,1.1325493034506007
1,2.0,3,1.7503012761389405,0,0.8751506380694702
2,4.0,2,3.2988935371027566,0,0.8247233842756891
1,2.0,3,1.2241862330919868,0,0.6120931165459934
4,8.0,3,4.865209013775353,0,0.6081511267219192
