project_id,ds,y,cap,headcount
PROJ_ALPHA,2025-06-22 17:13:34.564437,73342227,80000000000,54
PROJ_ALPHA,2025-06-23 17:13:34.564437,82674755,80000000000,54
PROJ_ALPHA,2025-06-24 17:13:34.564437,85806418,80000000000,54
PROJ_ALPHA,2025-06-25 17:13:34.564437,98049438,80000000000,54
PROJ_ALPHA,2025-06-26 17:13:34.564437,98117121,80000000000,54
PROJ_ALPHA,2025-06-27 17:13:34.564437,92108403,80000000000,54
PROJ_ALPHA,2025-06-28 17:13:34.564437,71986408,80000000000,54
PROJ_ALPHA,2025-06-29 17:13:34.564437,68354292,80000000000,54
PROJ_ALPHA,2025-06-30 17:13:34.564437,102881694,80000000000,54
PROJ_ALPHA,2025-07-01 17:13:34.564437,87942471,80000000000,54
PROJ_ALPHA,2025-07-02 17:13:34.564437,81193129,80000000000,54
PROJ_ALPHA,2025-07-03 17:13:34.564437,86917220,80000000000,54
PROJ_ALPHA,2025-07-04 17:13:34.564437,75796476,80000000000,54
PROJ_ALPHA,2025-07-05 17:13:34.564437,69517417,80000000000,54
PROJ_ALPHA,2025-07-06 17:13:34.564437,67654108,80000000000,54
PROJ_ALPHA,2025-07-07 17:13:34.564437,86618400,80000000000,54
PROJ_ALPHA,2025-07-08 17:13:34.564437,84897918,80000000000,54
PROJ_ALPHA,2025-07-09 17:13:34.564437,85290611,80000000000,54
PROJ_ALPHA,2025-07-10 17:13:34.564437,81146203,80000000000,54
PROJ_ALPHA,2025-07-11 17:13:34.564437,75971878,80000000000,54
PROJ_ALPHA,2025-07-12 17:13:34.564437,75127212,80000000000,54
PROJ_ALPHA,2025-07-13 17:13:34.564437,71370798,80000000000,54
PROJ_ALPHA,2025-07-14 17:13:34.564437,83629014,80000000000,54
PROJ_ALPHA,2025-07-15 17:13:34.564437,82243326,80000000000,54
PROJ_ALPHA,2025-07-16 17:13:34.564437,82995062,80000000000,54
PROJ_ALPHA,2025-07-17 17:13:34.564437,82737367,80000000000,54
PROJ_ALPHA,2025-07-18 17:13:34.564437,84296431,80000000000,54
PROJ_ALPHA,2025-07-19 17:13:34.564437,77320369,80000000000,54
PROJ_ALPHA,2025-07-20 17:13:34.564437,69606123,80000000000,54
PROJ_ALPHA,2025-07-21 17:13:34.564437,83613422,80000000000,54
PROJ_ALPHA,2025-07-22 17:13:34.564437,83596019,80000000000,54
PROJ_ALPHA,2025-07-23 17:13:34.564437,78508165,80000000000,54
PROJ_ALPHA,2025-07-24 17:13:34.564437,77763649,80000000000,54
PROJ_ALPHA,2025-07-25 17:13:34.564437,99512624,80000000000,54
PROJ_ALPHA,2025-07-26 17:13:34.564437,74354718,80000000000,54
PROJ_ALPHA,2025-07-27 17:13:34.564437,79161585,80000000000,54
PROJ_ALPHA,2025-07-28 17:13:34.564437,99170835,80000000000,53
PROJ_ALPHA,2025-07-29 17:13:34.564437,95287516,80000000000,53
PROJ_ALPHA,2025-07-30 17:13:34.564437,96336619,80000000000,53
PROJ_ALPHA,2025-07-31 17:13:34.564437,101110215,80000000000,53
PROJ_ALPHA,2025-08-01 17:13:34.564437,78548325,80000000000,53
PROJ_ALPHA,2025-08-02 17:13:34.564437,72941336,80000000000,53
PROJ_ALPHA,2025-08-03 17:13:34.564437,61923204,80000000000,53
PROJ_ALPHA,2025-08-04 17:13:34.564437,73322182,80000000000,53
PROJ_ALPHA,2025-08-05 17:13:34.564437,86946007,80000000000,53
PROJ_ALPHA,2025-08-06 17:13:34.564437,84135457,80000000000,53
PROJ_ALPHA,2025-08-07 17:13:34.564437,71720776,80000000000,53
PROJ_ALPHA,2025-08-08 17:13:34.564437,76317662,80000000000,53
PROJ_ALPHA,2025-08-09 17:13:34.564437,69132763,80000000000,53
PROJ_ALPHA,2025-08-10 17:13:34.564437,66694763,80000000000,53
PROJ_ALPHA,2025-08-11 17:13:34.564437,79332364,80000000000,53
PROJ_ALPHA,2025-08-12 17:13:34.564437,79751482,80000000000,53
PROJ_ALPHA,2025-08-13 17:13:34.564437,79862097,80000000000,53
PROJ_ALPHA,2025-08-14 17:13:34.564437,77706413,80000000000,53
PROJ_ALPHA,2025-08-15 17:13:34.564437,77125377,80000000000,53
PROJ_ALPHA,2025-08-16 17:13:34.564437,70150640,80000000000,53
PROJ_ALPHA,2025-08-17 17:13:34.564437,73694786,80000000000,53
PROJ_ALPHA,2025-08-18 17:13:34.564437,86238905,80000000000,53
PROJ_ALPHA,2025-08-19 17:13:34.564437,78194963,80000000000,53
PROJ_ALPHA,2025-08-20 17:13:34.564437,70742441,80000000000,53
PROJ_ALPHA,2025-08-21 17:13:34.564437,84311880,80000000000,53
PROJ_ALPHA,2025-08-22 17:13:34.564437,72366034,80000000000,53
PROJ_ALPHA,2025-08-23 17:13:34.564437,77604527,80000000000,53
PROJ_ALPHA,2025-08-24 17:13:34.564437,71066735,80000000000,53
PROJ_ALPHA,2025-08-25 17:13:34.564437,97002706,80000000000,53
PROJ_ALPHA,2025-08-26 17:13:34.564437,100314773,80000000000,53
PROJ_ALPHA,2025-08-27 17:13:34.564437,92661840,80000000000,52
PROJ_ALPHA,2025-08-28 17:13:34.564437,89163793,80000000000,52
PROJ_ALPHA,2025-08-29 17:13:34.564437,96473309,80000000000,52
PROJ_ALPHA,2025-08-30 17:13:34.564437,75290297,80000000000,52
PROJ_ALPHA,2025-08-31 17:13:34.564437,77842881,80000000000,52
PROJ_ALPHA,2025-09-01 17:13:34.564437,75836614,80000000000,52
PROJ_ALPHA,2025-09-02 17:13:34.564437,81586709,80000000000,52
PROJ_ALPHA,2025-09-03 17:13:34.564437,73346757,80000000000,52
PROJ_ALPHA,2025-09-04 17:13:34.564437,75242650,80000000000,52
PROJ_ALPHA,2025-09-05 17:13:34.564437,83597208,80000000000,52
PROJ_ALPHA,2025-09-06 17:13:34.564437,73387992,80000000000,52
PROJ_ALPHA,2025-09-07 17:13:34.564437,76399631,80000000000,52
PROJ_ALPHA,2025-09-08 17:13:34.564437,76192973,80000000000,52
PROJ_ALPHA,2025-09-09 17:13:34.564437,80571417,80000000000,52
PROJ_ALPHA,2025-09-10 17:13:34.564437,72392959,80000000000,52
PROJ_ALPHA,2025-09-11 17:13:34.564437,70277922,80000000000,52
PROJ_ALPHA,2025-09-12 17:13:34.564437,78211290,80000000000,52
PROJ_ALPHA,2025-09-13 17:13:34.564437,75266396,80000000000,52
PROJ_ALPHA,2025-09-14 17:13:34.564437,70903435,80000000000,52
PROJ_ALPHA,2025-09-15 17:13:34.564437,80015238,80000000000,52
PROJ_ALPHA,2025-09-16 17:13:34.564437,78046075,80000000000,52
PROJ_ALPHA,2025-09-17 17:13:34.564437,76549396,80000000000,52
PROJ_ALPHA,2025-09-18 17:13:34.564437,81758146,80000000000,52
PROJ_ALPHA,2025-09-19 17:13:34.564437,72775401,80000000000,52
PROJ_ALPHA,2025-09-20 17:13:34.564437,75035938,80000000000,52
PROJ_ALPHA,2025-09-21 17:13:34.564437,75705175,80000000000,52
PROJ_ALPHA,2025-09-22 17:13:34.564437,76626781,80000000000,52
PROJ_ALPHA,2025-09-23 17:13:34.564437,78884463,80000000000,52
PROJ_ALPHA,2025-09-24 17:13:34.564437,77230239,80000000000,52
PROJ_ALPHA,2025-09-25 17:13:34.564437,92740750,80000000000,52
PROJ_ALPHA,2025-09-26 17:13:34.564437,87655571,80000000000,53
PROJ_ALPHA,2025-09-27 17:13:34.564437,72703485,80000000000,53
PROJ_ALPHA,2025-09-28 17:13:34.564437,70014900,80000000000,53
PROJ_ALPHA,2025-09-29 17:13:34.564437,95225716,80000000000,53
PROJ_ALPHA,2025-09-30 17:13:34.564437,97476573,80000000000,53
PROJ_ALPHA,2025-10-01 17:13:34.564437,74207023,80000000000,53
PROJ_ALPHA,2025-10-02 17:13:34.564437,75565127,80000000000,53
PROJ_ALPHA,2025-10-03 17:13:34.564437,76669649,80000000000,53
PROJ_ALPHA,2025-10-04 17:13:34.564437,74265521,80000000000,53
PROJ_ALPHA,2025-10-05 17:13:34.564437,75038617,80000000000,53
PROJ_ALPHA,2025-10-06 17:13:34.564437,80265894,80000000000,53
PROJ_ALPHA,2025-10-07 17:13:34.564437,83343476,80000000000,53
PROJ_ALPHA,2025-10-08 17:13:34.564437,77453870,80000000000,53
PROJ_ALPHA,2025-10-09 17:13:34.564437,80567927,80000000000,53
PROJ_ALPHA,2025-10-10 17:13:34.564437,81527323,80000000000,53
PROJ_ALPHA,2025-10-11 17:13:34.564437,68966846,80000000000,53
PROJ_ALPHA,2025-10-12 17:13:34.564437,73284669,80000000000,53
PROJ_ALPHA,2025-10-13 17:13:34.564437,84436529,80000000000,53
PROJ_ALPHA,2025-10-14 17:13:34.564437,81423040,80000000000,53
PROJ_ALPHA,2025-10-15 17:13:34.564437,74854701,80000000000,53
PROJ_ALPHA,2025-10-16 17:13:34.564437,83152872,80000000000,53
PROJ_ALPHA,2025-10-17 17:13:34.564437,91209230,80000000000,53
PROJ_ALPHA,2025-10-18 17:13:34.564437,73466175,80000000000,53
PROJ_ALPHA,2025-10-19 17:13:34.564437,70848623,80000000000,53
PROJ_ALPHA,2025-10-20 17:13:34.564437,79771449,80000000000,53
PROJ_ALPHA,2025-10-21 17:13:34.564437,79666954,80000000000,53
PROJ_ALPHA,2025-10-22 17:13:34.564437,76155482,80000000000,53
PROJ_ALPHA,2025-10-23 17:13:34.564437,79477625,80000000000,53
PROJ_ALPHA,2025-10-24 17:13:34.564437,74949860,80000000000,53
PROJ_ALPHA,2025-10-25 17:13:34.564437,75359518,80000000000,53
PROJ_ALPHA,2025-10-26 17:13:34.564437,75585871,80000000000,53
PROJ_ALPHA,2025-10-27 17:13:34.564437,96456241,80000000000,53
PROJ_ALPHA,2025-10-28 17:13:34.564437,96370220,80000000000,53
PROJ_ALPHA,2025-10-29 17:13:34.564437,94678974,80000000000,53
PROJ_ALPHA,2025-10-30 17:13:34.564437,95547766,80000000000,53
PROJ_ALPHA,2025-10-31 17:13:34.564437,96364689,80000000000,53
PROJ_ALPHA,2025-11-01 17:13:34.564437,68442937,80000000000,53
PROJ_ALPHA,2025-11-02 17:13:34.564437,77875030,80000000000,53
PROJ_ALPHA,2025-11-03 17:13:34.564437,76014931,80000000000,53
PROJ_ALPHA,2025-11-04 17:13:34.564437,79147957,80000000000,53
PROJ_ALPHA,2025-11-05 17:13:34.564437,77247190,80000000000,53
PROJ_ALPHA,2025-11-06 17:13:34.564437,77201123,80000000000,53
PROJ_ALPHA,2025-11-07 17:13:34.564437,82135202,80000000000,53
PROJ_ALPHA,2025-11-08 17:13:34.564437,70922651,80000000000,53
PROJ_ALPHA,2025-11-09 17:13:34.564437,71115013,80000000000,53
PROJ_ALPHA,2025-11-10 17:13:34.564437,72303260,80000000000,53
PROJ_ALPHA,2025-11-11 17:13:34.564437,81488042,80000000000,53
PROJ_ALPHA,2025-11-12 17:13:34.564437,83852876,80000000000,53
PROJ_ALPHA,2025-11-13 17:13:34.564437,80602440,80000000000,53
PROJ_ALPHA,2025-11-14 17:13:34.564437,77336885,80000000000,53
PROJ_ALPHA,2025-11-15 17:13:34.564437,73004785,80000000000,53
PROJ_ALPHA,2025-11-16 17:13:34.564437,68455476,80000000000,53
PROJ_ALPHA,2025-11-17 17:13:34.564437,79473703,80000000000,53
PROJ_ALPHA,2025-11-18 17:13:34.564437,75610016,80000000000,53
PROJ_ALPHA,2025-11-19 17:13:34.564437,73391927,80000000000,53
PROJ_ALPHA,2025-11-20 17:13:34.564437,81067767,80000000000,53
PROJ_ALPHA,2025-11-21 17:13:34.564437,77159738,80000000000,53
PROJ_ALPHA,2025-11-22 17:13:34.564437,66372462,80000000000,53
PROJ_ALPHA,2025-11-23 17:13:34.564437,73917106,80000000000,53
PROJ_ALPHA,2025-11-24 17:13:34.564437,81817996,80000000000,53
PROJ_ALPHA,2025-11-25 17:13:34.564437,100630442,80000000000,52
PROJ_ALPHA,2025-11-26 17:13:34.564437,90180148,80000000000,52
PROJ_ALPHA,2025-11-27 17:13:34.564437,92881578,80000000000,52
PROJ_ALPHA,2025-11-28 17:13:34.564437,100402312,80000000000,52
PROJ_ALPHA,2025-11-29 17:13:34.564437,71845612,80000000000,52
PROJ_ALPHA,2025-11-30 17:13:34.564437,72034887,80000000000,52
PROJ_ALPHA,2025-12-01 17:13:34.564437,80238920,80000000000,52
PROJ_ALPHA,2025-12-02 17:13:34.564437,80027449,80000000000,52
PROJ_ALPHA,2025-12-03 17:13:34.564437,75920102,80000000000,52
PROJ_ALPHA,2025-12-04 17:13:34.564437,78009621,80000000000,52
PROJ_ALPHA,2025-12-05 17:13:34.564437,70558557,80000000000,52
PROJ_ALPHA,2025-12-06 17:13:34.564437,68846234,80000000000,52
PROJ_ALPHA,2025-12-07 17:13:34.564437,69370448,80000000000,52
PROJ_ALPHA,2025-12-08 17:13:34.564437,69069107,80000000000,52
PROJ_ALPHA,2025-12-09 17:13:34.564437,80770835,80000000000,52
PROJ_BETA,2022-12-11 17:13:34.564437,4259925,5000000000,5
PROJ_BETA,2022-12-12 17:13:34.564437,4598023,5000000000,5
PROJ_BETA,2022-12-13 17:13:34.564437,4526352,5000000000,5
PROJ_BETA,2022-12-14 17:13:34.564437,5551201,5000000000,5
PROJ_BETA,2022-12-15 17:13:34.564437,4865164,5000000000,5
PROJ_BETA,2022-12-16 17:13:34.564437,5984514,5000000000,5
PROJ_BETA,2022-12-17 17:13:34.564437,4205057,5000000000,5
PROJ_BETA,2022-12-18 17:13:34.564437,4889659,5000000000,5
PROJ_BETA,2022-12-19 17:13:34.564437,5273932,5000000000,5
PROJ_BETA,2022-12-20 17:13:34.564437,4026505,5000000000,5
PROJ_BETA,2022-12-21 17:13:34.564437,5284923,5000000000,5
PROJ_BETA,2022-12-22 17:13:34.564437,5124080,5000000000,5
PROJ_BETA,2022-12-23 17:13:34.564437,5520905,5000000000,5
PROJ_BETA,2022-12-24 17:13:34.564437,3537483,5000000000,5
PROJ_BETA,2022-12-25 17:13:34.564437,4026036,5000000000,5
PROJ_BETA,2022-12-26 17:13:34.564437,6356257,5000000000,5
PROJ_BETA,2022-12-27 17:13:34.564437,6257843,5000000000,5
PROJ_BETA,2022-12-28 17:13:34.564437,6466848,5000000000,5
PROJ_BETA,2022-12-29 17:13:34.564437,5814428,5000000000,5
PROJ_BETA,2022-12-30 17:13:34.564437,5771128,5000000000,5
PROJ_BETA,2022-12-31 17:13:34.564437,5077588,5000000000,5
PROJ_BETA,2023-01-01 17:13:34.564437,4078444,5000000000,5
PROJ_BETA,2023-01-02 17:13:34.564437,4947736,5000000000,5
PROJ_BETA,2023-01-03 17:13:34.564437,5646592,5000000000,5
PROJ_BETA,2023-01-04 17:13:34.564437,5368231,5000000000,5
PROJ_BETA,2023-01-05 17:13:34.564437,4642013,5000000000,5
PROJ_BETA,2023-01-06 17:13:34.564437,5419639,5000000000,5
PROJ_BETA,2023-01-07 17:13:34.564437,4857845,5000000000,5
PROJ_BETA,2023-01-08 17:13:34.564437,4605270,5000000000,5
PROJ_BETA,2023-01-09 17:13:34.564437,5141878,5000000000,5
PROJ_BETA,2023-01-10 17:13:34.564437,4970467,5000000000,5
PROJ_BETA,2023-01-11 17:13:34.564437,4971607,5000000000,5
PROJ_BETA,2023-01-12 17:13:34.564437,4803400,5000000000,5
PROJ_BETA,2023-01-13 17:13:34.564437,5712776,5000000000,5
PROJ_BETA,2023-01-14 17:13:34.564437,3791523,5000000000,5
PROJ_BETA,2023-01-15 17:13:34.564437,4761289,5000000000,5
PROJ_BETA,2023-01-16 17:13:34.564437,5123867,5000000000,5
PROJ_BETA,2023-01-17 17:13:34.564437,4368902,5000000000,5
PROJ_BETA,2023-01-18 17:13:34.564437,5099667,5000000000,5
PROJ_BETA,2023-01-19 17:13:34.564437,4926452,5000000000,5
PROJ_BETA,2023-01-20 17:13:34.564437,4765104,5000000000,5
PROJ_BETA,2023-01-21 17:13:34.564437,4692614,5000000000,5
PROJ_BETA,2023-01-22 17:13:34.564437,4955218,5000000000,5
PROJ_BETA,2023-01-23 17:13:34.564437,5104038,5000000000,5
PROJ_BETA,2023-01-24 17:13:34.564437,4769331,5000000000,5
PROJ_BETA,2023-01-25 17:13:34.564437,4952437,5000000000,5
PROJ_BETA,2023-01-26 17:13:34.564437,5369951,5000000000,5
PROJ_BETA,2023-01-27 17:13:34.564437,6201581,5000000000,5
PROJ_BETA,2023-01-28 17:13:34.564437,4635298,5000000000,5
PROJ_BETA,2023-01-29 17:13:34.564437,4457608,5000000000,5
PROJ_BETA,2023-01-30 17:13:34.564437,6412761,5000000000,5
PROJ_BETA,2023-01-31 17:13:34.564437,6426644,5000000000,5
PROJ_BETA,2023-02-01 17:13:34.564437,4267939,5000000000,5
PROJ_BETA,2023-02-02 17:13:34.564437,4208387,5000000000,5
PROJ_BETA,2023-02-03 17:13:34.564437,5392970,5000000000,5
PROJ_BETA,2023-02-04 17:13:34.564437,3814191,5000000000,5
PROJ_BETA,2023-02-05 17:13:34.564437,4594244,5000000000,5
PROJ_BETA,2023-02-06 17:13:34.564437,5118002,5000000000,5
PROJ_BETA,2023-02-07 17:13:34.564437,5263083,5000000000,5
PROJ_BETA,2023-02-08 17:13:34.564437,4445808,5000000000,5
PROJ_BETA,2023-02-09 17:13:34.564437,5428976,5000000000,5
PROJ_BETA,2023-02-10 17:13:34.564437,4558192,5000000000,5
PROJ_BETA,2023-02-11 17:13:34.564437,4731122,5000000000,5
PROJ_BETA,2023-02-12 17:13:34.564437,3947101,5000000000,5
PROJ_BETA,2023-02-13 17:13:34.564437,4847713,5000000000,5
PROJ_BETA,2023-02-14 17:13:34.564437,4548585,5000000000,5
PROJ_BETA,2023-02-15 17:13:34.564437,4559994,5000000000,5
PROJ_BETA,2023-02-16 17:13:34.564437,4686147,5000000000,5
PROJ_BETA,2023-02-17 17:13:34.564437,4483029,5000000000,5
PROJ_BETA,2023-02-18 17:13:34.564437,4061072,5000000000,5
PROJ_BETA,2023-02-19 17:13:34.564437,4895049,5000000000,5
PROJ_BETA,2023-02-20 17:13:34.564437,4118658,5000000000,5
PROJ_BETA,2023-02-21 17:13:34.564437,5000470,5000000000,5
PROJ_BETA,2023-02-22 17:13:34.564437,4046129,5000000000,5
PROJ_BETA,2023-02-23 17:13:34.564437,4591213,5000000000,5
PROJ_BETA,2023-02-24 17:13:34.564437,4615504,5000000000,5
PROJ_BETA,2023-02-25 17:13:34.564437,4579987,5000000000,5
PROJ_BETA,2023-02-26 17:13:34.564437,4394821,5000000000,5
PROJ_BETA,2023-02-27 17:13:34.564437,6129308,5000000000,5
PROJ_BETA,2023-02-28 17:13:34.564437,6137990,5000000000,5
PROJ_BETA,2023-03-01 17:13:34.564437,4964950,5000000000,5
PROJ_BETA,2023-03-02 17:13:34.564437,5494311,5000000000,5
PROJ_BETA,2023-03-03 17:13:34.564437,4823610,5000000000,5
PROJ_BETA,2023-03-04 17:13:34.564437,5075443,5000000000,5
PROJ_BETA,2023-03-05 17:13:34.564437,5512225,5000000000,5
PROJ_BETA,2023-03-06 17:13:34.564437,4742799,5000000000,5
PROJ_BETA,2023-03-07 17:13:34.564437,5446133,5000000000,5
PROJ_BETA,2023-03-08 17:13:34.564437,4645913,5000000000,5
PROJ_BETA,2023-03-09 17:13:34.564437,4663400,5000000000,5
PROJ_BETA,2023-03-10 17:13:34.564437,5521367,5000000000,5
PROJ_BETA,2023-03-11 17:13:34.564437,5254640,5000000000,6
PROJ_BETA,2023-03-12 17:13:34.564437,4883173,5000000000,6
PROJ_BETA,2023-03-13 17:13:34.564437,6603574,5000000000,6
PROJ_BETA,2023-03-14 17:13:34.564437,6451249,5000000000,6
PROJ_BETA,2023-03-15 17:13:34.564437,4737974,5000000000,6
PROJ_BETA,2023-03-16 17:13:34.564437,6723685,5000000000,6
PROJ_BETA,2023-03-17 17:13:34.564437,5826077,5000000000,6
PROJ_BETA,2023-03-18 17:13:34.564437,4969366,5000000000,6
PROJ_BETA,2023-03-19 17:13:34.564437,4954330,5000000000,6
PROJ_BETA,2023-03-20 17:13:34.564437,5283421,5000000000,6
PROJ_BETA,2023-03-21 17:13:34.564437,5883543,5000000000,6
PROJ_BETA,2023-03-22 17:13:34.564437,5554170,5000000000,6
PROJ_BETA,2023-03-23 17:13:34.564437,5443985,5000000000,6
PROJ_BETA,2023-03-24 17:13:34.564437,5405502,5000000000,6
PROJ_BETA,2023-03-25 17:13:34.564437,5080939,5000000000,6
PROJ_BETA,2023-03-26 17:13:34.564437,6078490,5000000000,6
PROJ_BETA,2023-03-27 17:13:34.564437,7470898,5000000000,6
PROJ_BETA,2023-03-28 17:13:34.564437,7339758,5000000000,6
PROJ_BETA,2023-03-29 17:13:34.564437,7379676,5000000000,6
PROJ_BETA,2023-03-30 17:13:34.564437,7430280,5000000000,6
PROJ_BETA,2023-03-31 17:13:34.564437,6771999,5000000000,6
PROJ_BETA,2023-04-01 17:13:34.564437,5658072,5000000000,6
PROJ_BETA,2023-04-02 17:13:34.564437,5125711,5000000000,6
PROJ_BETA,2023-04-03 17:13:34.564437,5625825,5000000000,6
PROJ_BETA,2023-04-04 17:13:34.564437,5309009,5000000000,6
PROJ_BETA,2023-04-05 17:13:34.564437,5108004,5000000000,6
PROJ_BETA,2023-04-06 17:13:34.564437,5655464,5000000000,6
PROJ_BETA,2023-04-07 17:13:34.564437,6030977,5000000000,6
PROJ_BETA,2023-04-08 17:13:34.564437,5176801,5000000000,6
PROJ_BETA,2023-04-09 17:13:34.564437,5454587,5000000000,6
PROJ_BETA,2023-04-10 17:13:34.564437,6876803,5000000000,7
PROJ_BETA,2023-04-11 17:13:34.564437,8184324,5000000000,7
PROJ_BETA,2023-04-12 17:13:34.564437,9548009,5000000000,7
PROJ_BETA,2023-04-13 17:13:34.564437,7582750,5000000000,7
PROJ_BETA,2023-04-14 17:13:34.564437,6829218,5000000000,7
PROJ_BETA,2023-04-15 17:13:34.564437,6728013,5000000000,7
PROJ_BETA,2023-04-16 17:13:34.564437,5482244,5000000000,7
PROJ_BETA,2023-04-17 17:13:34.564437,6446397,5000000000,7
PROJ_BETA,2023-04-18 17:13:34.564437,6906316,5000000000,7
PROJ_BETA,2023-04-19 17:13:34.564437,6267139,5000000000,7
PROJ_BETA,2023-04-20 17:13:34.564437,7209478,5000000000,7
PROJ_BETA,2023-04-21 17:13:34.564437,7426639,5000000000,7
PROJ_BETA,2023-04-22 17:13:34.564437,6557618,5000000000,7
PROJ_BETA,2023-04-23 17:13:34.564437,6202608,5000000000,7
PROJ_BETA,2023-04-24 17:13:34.564437,7253586,5000000000,7
PROJ_BETA,2023-04-25 17:13:34.564437,8742292,5000000000,7
PROJ_BETA,2023-04-26 17:13:34.564437,9015581,5000000000,7
PROJ_BETA,2023-04-27 17:13:34.564437,8094823,5000000000,7
PROJ_BETA,2023-04-28 17:13:34.564437,8076907,5000000000,7
PROJ_BETA,2023-04-29 17:13:34.564437,4845108,5000000000,7
PROJ_BETA,2023-04-30 17:13:34.564437,6149226,5000000000,7
PROJ_BETA,2023-05-01 17:13:34.564437,7108650,5000000000,7
PROJ_BETA,2023-05-02 17:13:34.564437,5336309,5000000000,7
PROJ_BETA,2023-05-03 17:13:34.564437,6851972,5000000000,7
PROJ_BETA,2023-05-04 17:13:34.564437,7044607,5000000000,7
PROJ_BETA,2023-05-05 17:13:34.564437,6914135,5000000000,7
PROJ_BETA,2023-05-06 17:13:34.564437,6639636,5000000000,7
PROJ_BETA,2023-05-07 17:13:34.564437,7518906,5000000000,7
PROJ_BETA,2023-05-08 17:13:34.564437,7810265,5000000000,7
PROJ_BETA,2023-05-09 17:13:34.564437,6771370,5000000000,7
PROJ_BETA,2023-05-10 17:13:34.564437,7365815,5000000000,8
PROJ_BETA,2023-05-11 17:13:34.564437,9298450,5000000000,8
PROJ_BETA,2023-05-12 17:13:34.564437,8741760,5000000000,8
PROJ_BETA,2023-05-13 17:13:34.564437,7520593,5000000000,8
PROJ_BETA,2023-05-14 17:13:34.564437,7487983,5000000000,8
PROJ_BETA,2023-05-15 17:13:34.564437,8141939,5000000000,8
PROJ_BETA,2023-05-16 17:13:34.564437,8806354,5000000000,8
PROJ_BETA,2023-05-17 17:13:34.564437,8354702,5000000000,8
PROJ_BETA,2023-05-18 17:13:34.564437,7286231,5000000000,8
PROJ_BETA,2023-05-19 17:13:34.564437,8677684,5000000000,8
PROJ_BETA,2023-05-20 17:13:34.564437,7247766,5000000000,8
PROJ_BETA,2023-05-21 17:13:34.564437,5689279,5000000000,8
PROJ_BETA,2023-05-22 17:13:34.564437,10399835,5000000000,8
PROJ_BETA,2023-05-23 17:13:34.564437,7821359,5000000000,8
PROJ_BETA,2023-05-24 17:13:34.564437,7558126,5000000000,8
PROJ_BETA,2023-05-25 17:13:34.564437,9208347,5000000000,8
PROJ_BETA,2023-05-26 17:13:34.564437,9057525,5000000000,8
PROJ_BETA,2023-05-27 17:13:34.564437,7600217,5000000000,8
PROJ_BETA,2023-05-28 17:13:34.564437,7314059,5000000000,8
PROJ_BETA,2023-05-29 17:13:34.564437,9153576,5000000000,8
PROJ_BETA,2023-05-30 17:13:34.564437,8591049,5000000000,8
PROJ_BETA,2023-05-31 17:13:34.564437,9999009,5000000000,8
PROJ_BETA,2023-06-01 17:13:34.564437,8643779,5000000000,8
PROJ_BETA,2023-06-02 17:13:34.564437,7306518,5000000000,8
PROJ_BETA,2023-06-03 17:13:34.564437,7244318,5000000000,8
PROJ_BETA,2023-06-04 17:13:34.564437,7071839,5000000000,8
PROJ_BETA,2023-06-05 17:13:34.564437,8959462,5000000000,8
PROJ_BETA,2023-06-06 17:13:34.564437,6997710,5000000000,8
PROJ_BETA,2023-06-07 17:13:34.564437,8948068,5000000000,8
PROJ_BETA,2023-06-08 17:13:34.564437,8056757,5000000000,8
PROJ_BETA,2023-06-09 17:13:34.564437,10220676,5000000000,10
PROJ_BETA,2023-06-10 17:13:34.564437,10390259,5000000000,10
PROJ_BETA,2023-06-11 17:13:34.564437,9890475,5000000000,10
PROJ_BETA,2023-06-12 17:13:34.564437,9231143,5000000000,10
PROJ_BETA,2023-06-13 17:13:34.564437,8889964,5000000000,10
PROJ_BETA,2023-06-14 17:13:34.564437,10616319,5000000000,10
PROJ_BETA,2023-06-15 17:13:34.564437,9976438,5000000000,10
PROJ_BETA,2023-06-16 17:13:34.564437,10876634,5000000000,10
PROJ_BETA,2023-06-17 17:13:34.564437,8839639,5000000000,10
PROJ_BETA,2023-06-18 17:13:34.564437,7682283,5000000000,10
PROJ_BETA,2023-06-19 17:13:34.564437,9704458,5000000000,10
PROJ_BETA,2023-06-20 17:13:34.564437,9493601,5000000000,10
PROJ_BETA,2023-06-21 17:13:34.564437,8975252,5000000000,10
PROJ_BETA,2023-06-22 17:13:34.564437,8825532,5000000000,10
PROJ_BETA,2023-06-23 17:13:34.564437,10966008,5000000000,10
PROJ_BETA,2023-06-24 17:13:34.564437,9681375,5000000000,10
PROJ_BETA,2023-06-25 17:13:34.564437,8601883,5000000000,10
PROJ_BETA,2023-06-26 17:13:34.564437,13428290,5000000000,10
PROJ_BETA,2023-06-27 17:13:34.564437,12162098,5000000000,10
PROJ_BETA,2023-06-28 17:13:34.564437,12422705,5000000000,10
PROJ_BETA,2023-06-29 17:13:34.564437,11706230,5000000000,10
PROJ_BETA,2023-06-30 17:13:34.564437,13187130,5000000000,10
PROJ_BETA,2023-07-01 17:13:34.564437,7832585,5000000000,10
PROJ_BETA,2023-07-02 17:13:34.564437,8691492,5000000000,10
PROJ_BETA,2023-07-03 17:13:34.564437,10925303,5000000000,10
PROJ_BETA,2023-07-04 17:13:34.564437,11498214,5000000000,10
PROJ_BETA,2023-07-05 17:13:34.564437,9364441,5000000000,10
